,placeId,0,1,3,4,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,placeLatitude,placeLongitude
100,f0fa06ecba19db29,,,,,,,,,{'#justloveit': 1},"{'#winterclassic': 3, '#newyearrocks': 99, '#awesome': 1, '#amazing': 1, '#sherlocklives': 1}","{'#winterclassic': 3, '#happynewyear': 2, '#newyearrocks': 58, '#awesome': 1}","{'#winterclassic': 3, '#newyearrocks': 58}","{'#winterclassic': 2, '#newyearrocks': 69, '#nhl': 1, '#awesome': 1, '#happynewyear': 1, '#sherlocklives': 1, '#2014': 1}","{'#winterclassic': 3, '#newyearrocks': 85, '#sherlock': 1, '#happynewyear': 1, '#2014': 1, '#amazing': 1, '#awesome': 2}",{'#newyearrocks': 47},"{'#happynewyear': 1, '#newyearrocks': 19}",{'#justloveit': 1},,,46.8355,6.89283
101,f1993d4a5654aea2,,,,,,,,,,{'#newyearrocks': 1},,,,,,,,,,46.3592,6.92744
102,f2446ed730eca93e,,,,,,,,,{'#justloveit': 1},,,,,,,,,,,46.7932,6.85699
103,f2e7e4fdc8cb8f49,,,,,,,,,"{'#happynewyear': 1, '#2014': 1}",{'#2014': 1},,,,,,,,,,45.8314,6.951039999999999
104,f4ba724a1a8b4ab5,,,,,,,,,{'#justloveit': 1},"{'#winterclassic': 1, '#newyearrocks': 103, '#nhl': 1, '#sherlock': 2, '#hgtvnewyear': 1, '#justloveit': 1, '#awesome': 2, '#amazing': 1, '#sherlocklives': 1}","{'#sherlock': 2, '#winterclassic': 1, '#newyearrocks': 63, '#awesome': 1}","{'#sherlock': 3, '#winterclassic': 3, '#newyearrocks': 56, '#sherlocklives': 1, '#hgtvnewyear': 1}","{'#winterclassic': 2, '#newyearrocks': 71, '#nhl': 1}","{'#winterclassic': 4, '#happynewyear': 1, '#newyearrocks': 94, '#nhl': 1}","{'#sherlock': 1, '#winterclassic': 2, '#newyearrocks': 63, '#2014': 1, '#awesome': 1}","{'#hgtvnewyear': 1, '#newyearrocks': 15, '#winterclassic': 1}",{'#justloveit': 1},,{'#justloveit': 2},47.1625,7.64629
105,faa0e3af340f3878,,,,,,,,,{'#justloveit': 2},"{'#sherlock': 1, '#winterclassic': 2, '#newyearrocks': 76, '#sherlocklives': 1, '#seaofblue': 1}","{'#sherlock': 3, '#winterclassic': 2, '#happynewyear': 2, '#newyearrocks': 66, '#nhl': 2}","{'#newyearrocks': 54, '#sherlocklives': 3}","{'#winterclassic': 1, '#newyearrocks': 75, '#awesome': 1}","{'#winterclassic': 2, '#justloveit': 3, '#newyearrocks': 98, '#seaofblue': 1, '#nhl': 1}",{'#newyearrocks': 38},"{'#newyearrocks': 19, '#awesome': 1}",{'#justloveit': 2},,,47.1259,8.314589999999999
106,fb499cd9568448fc,,,,,,,,,,"{'#winterclassic': 1, '#newyearrocks': 102, '#2014': 1, '#sherlocklives': 2}","{'#winterclassic': 1, '#justloveit': 1, '#newyearrocks': 56}","{'#sherlock': 1, '#justloveit': 1, '#newyearrocks': 60}","{'#newyearrocks': 68, '#awesome': 1}","{'#winterclassic': 1, '#newyearrocks': 96, '#seaofblue': 1, '#nhl': 1, '#sherlock': 2, '#hgtvnewyear': 1, '#justloveit': 1, '#2014': 1, '#amazing': 1, '#sherlocklives': 3}","{'#winterclassic': 2, '#justloveit': 1, '#newyearrocks': 29, '#2014': 1}",{'#newyearrocks': 17},,,,46.2531,6.27061
107,fb64f03ca05c9c4d,,,,,,,,,,{'#newyearrocks': 1},,,,,,,,,,47.1925,8.64274
108,fc58a3476b706856,,,,,,,,,,"{'#winterclassic': 2, '#newyearrocks': 125, '#seaofblue': 1, '#sherlocklives': 1, '#sherlock': 1, '#happynewyear': 1, '#2014': 1, '#awesome': 2}","{'#winterclassic': 5, '#newyearrocks': 90, '#seaofblue': 1, '#sherlock': 1, '#sherlocklives': 1, '#amazing': 1}","{'#sherlock': 1, '#newyearrocks': 68}","{'#winterclassic': 3, '#newyearrocks': 100, '#sherlock': 1, '#awesome': 1, '#amazing': 1, '#sherlocklives': 2}","{'#sherlock': 3, '#winterclassic': 1, '#newyearrocks': 129, '#awesome': 1, '#sherlocklives': 1}","{'#justloveit': 1, '#newyearrocks': 44, '#sherlocklives': 1}","{'#winterclassic': 2, '#sherlocklives': 1, '#newyearrocks': 31, '#2014': 1, '#awesome': 2}",,{'#justloveit': 1},,47.7258,8.63805
109,ff8ee52edf03e6bd,,,,,,,,,{'#justloveit': 1},"{'#sherlock': 2, '#happynewyear': 1, '#newyearrocks': 82, '#sherlocklives': 1, '#awesome': 1}","{'#sherlock': 1, '#winterclassic': 1, '#newyearrocks': 65, '#2014': 1}","{'#hgtvnewyear': 1, '#justloveit': 1, '#happynewyear': 1, '#newyearrocks': 43}","{'#winterclassic': 1, '#newyearrocks': 56, '#sherlocklives': 1}","{'#sherlock': 2, '#winterclassic': 2, '#newyearrocks': 84, '#nhl': 1, '#hgtvnewyear': 1}","{'#winterclassic': 1, '#justloveit': 1, '#newyearrocks': 45, '#2014': 1}","{'#winterclassic': 2, '#happynewyear': 1, '#newyearrocks': 25, '#awesome': 1}",{'#justloveit': 2},,{'#justloveit': 1},46.0509,9.19546
